,idx,G-Mean,class-0,class-1,class-2,class-3,class-4,class-5,class-6,class-7,class-8,class-9,drifts_alerts
129,65000,0.4357734608729986,0.47368421052631576,0.4897959183673469,0.352112676056338,0.46296296296296297,0.46987951807228917,0.4830508474576271,0.4375,0.5,0.3835616438356164,0.34285714285714286,2
130,65500,0.4220988816130177,0.5,0.45918367346938777,0.2916666666666667,0.44680851063829785,0.46017699115044247,0.4782608695652174,0.46153846153846156,0.5,0.3333333333333333,0.35443037974683544,0
131,66000,0.43360192963175925,0.5,0.4909090909090909,0.35,0.4642857142857143,0.42718446601941745,0.4823529411764706,0.45054945054945056,0.4897959183673469,0.40476190476190477,0.32,0
132,66500,0.4306989816512353,0.49473684210526314,0.5,0.3333333333333333,0.4563106796116505,0.44680851063829785,0.4625,0.4444444444444444,0.4946236559139785,0.3763440860215054,0.34146341463414637,0
133,67000,0.43765226036354965,0.5,0.4956521739130435,0.3283582089552239,0.46835443037974683,0.4157303370786517,0.4875,0.4375,0.49523809523809526,0.3902439024390244,0.39473684210526316,0
134,67500,0.4393481204573133,0.4956521739130435,0.4943820224719101,0.36231884057971014,0.44036697247706424,0.4642857142857143,0.46808510638297873,0.43037974683544306,0.48514851485148514,0.44,0.34328358208955223,0
135,68000,0.4606816569167273,0.4946236559139785,0.5,0.42045454545454547,0.4528301886792453,0.4838709677419355,0.47674418604651164,0.4563106796116505,0.4854368932038835,0.43243243243243246,0.41379310344827586,0
136,68500,0.4638167929137269,0.4939759036144578,0.49523809523809526,0.3793103448275862,0.449438202247191,0.4823529411764706,0.48514851485148514,0.45794392523364486,0.5,0.4536082474226804,0.45454545454545453,3
137,69000,0.4646273398641019,0.5,0.4927536231884058,0.38571428571428573,0.42857142857142855,0.49230769230769234,0.4945054945054945,0.45,0.4956521739130435,0.4536082474226804,0.4673913043478261,0
138,69500,0.46590081058753935,0.5,0.4954128440366973,0.40298507462686567,0.46788990825688076,0.47115384615384615,0.4794520547945205,0.4803921568627451,0.48717948717948717,0.42424242424242425,0.46,0
139,70000,0.4687817044985409,0.5,0.5,0.3764705882352941,0.46464646464646464,0.48148148148148145,0.48863636363636365,0.45918367346938777,0.48863636363636365,0.4838709677419355,0.4588235294117647,0
140,70500,0.47210336807837744,0.5,0.5,0.4166666666666667,0.46236559139784944,0.47959183673469385,0.494949494949495,0.4625,0.5,0.46808510638297873,0.4444444444444444,0
141,71000,0.47463494197642153,0.5,0.5,0.48314606741573035,0.46846846846846846,0.47674418604651164,0.4791666666666667,0.4659090909090909,0.5,0.45161290322580644,0.4266666666666667,0
142,71500,0.470743538743316,0.4864864864864865,0.4948453608247423,0.45098039215686275,0.4793388429752066,0.48148148148148145,0.45121951219512196,0.43010752688172044,0.5,0.47619047619047616,0.46153846153846156,0
